ID,age,gender,mean1,mean2,SD,D,total_trials,exclude_incomplete,fast_rt,average_accuracy,exclude_fast,exclude_accuracy,bfi_a1,bfi_a2,bfi_a3,bfi_a4,bfi_a5,bfi_a6,bfi_a7,bfi_a8,bfi_a9,bfi_o1,bfi_o2,bfi_o3,bfi_o4,bfi_o5,bfi_o6,bfi_o7,bfi_o8,bfi_o9,bfi_e1,bfi_e2,bfi_e3,bfi_e4,bfi_e5,bfi_e6,bfi_e7,bfi_e8,bfi_n1,bfi_n2,bfi_n3,bfi_n4,bfi_n5,bfi_n6,bfi_n7,bfi_n8,bfi_c1,bfi_c2,bfi_c3,bfi_c4,bfi_c5,bfi_c6,bfi_c7,bfi_c8,bfi_c9,exclude_impossible,exclude_not_completed,mean_agreeableness,mean_openness,mean_extroversion,mean_neuroticism,mean_conscientiousness,exclude_participant
393892,18,female,822.425,705.95,208.46620597500558,-0.5587236523792488,120,include,0,0.95,include,include,4,4,5,4,6,3,5,4,4,5,5,6,5,5,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.333333333333333,4.888888888888889,NA,NA,NA,include
395088,33,male,1282.025,1143.7,851.8322643881605,-0.162385255622307,120,include,0,0.9666666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,4,5,6,5,2,1,2,4,4,5,4,2,1,6,5,6,5,2,5,6,5,2,include,include,NA,NA,4.125,2.875,4.666666666666667,include
440645,27,female,1418.625,738.1875,858.2667603564599,-0.7928042089354562,120,include,0,0.925,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,5,6,5,5,2,3,4,4,1,2,2,4,5,5,6,6,5,5,5,5,4,include,include,NA,NA,5,2.75,5.111111111111111,include
448235,39,female,1300.5,932.9875,659.6461872602212,-0.5571357905158656,120,include,0,0.9,include,include,1,6,6,1,2,1,3,2,6,6,6,6,6,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.111111111111111,5.888888888888889,NA,NA,NA,include
460603,32,female,705.125,677.975,195.14784149976347,-0.1391252897871939,120,include,0,0.9666666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,5,1,5,1,2,2,2,4,5,2,4,3,3,6,4,6,5,5,6,6,4,5,include,include,NA,NA,2.75,3.125,5.222222222222222,include
497745,18,female,904.7,894.5625,353.8060118873322,-0.028652707018523706,120,include,0,0.7833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,4,3,4,3,5,1,3,3,3,2,5,4,3,4,2,5,4,2,3,3,3,3,include,include,NA,NA,3.875,3,3.2222222222222223,include
505557,44,female,757.925,728.3875,203.66922983620483,-0.1450268163912369,120,include,0,0.9083333333333333,include,include,1,6,3,1,1,6,4,3,6,4,4,6,4,6,6,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3.4444444444444446,4.555555555555555,NA,NA,NA,include
523839,28,female,864.425,900.2125,395.61789100883004,0.09045976133369878,120,include,0,0.925,include,include,4,6,6,6,5,6,6,5,6,6,6,4,6,4,3,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5.555555555555555,4.777777777777778,NA,NA,NA,include
549211,48,female,1138.875,772.6875,386.011761261147,-0.9486433750195105,120,include,0,0.95,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,5,5,1,5,6,5,5,4,2,2,1,6,2,5,2,3,5,5,5,2,5,include,include,NA,NA,4.625,3.875,3.7777777777777777,include
596741,62,female,1364.75,809.3375,934.0747362042965,-0.5946124849248923,120,include,0,0.9583333333333334,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,5,2,4,2,6,5,3,5,5,2,4,3,3,6,2,4,3,3,3,3,4,4,include,include,NA,NA,4.375,3.75,3.5555555555555554,include
628838,18,female,845.2,668.7625,319.53263303053814,-0.5521736491406737,120,include,0,0.9666666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,3,2,2,4,4,5,5,3,5,4,5,4,2,5,3,2,4,4,4,2,include,include,NA,NA,2.75,4.375,3.3333333333333335,include
648950,32,male,1159.575,930.4625,445.09321719028196,-0.5147517220017579,120,include,0,0.9666666666666667,include,include,3,6,5,5,0,5,6,5,5,5,0,5,3,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,exclude,4.444444444444445,NA,NA,NA,NA,exclude
417047,19,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude
256985,29,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude
162402,NA,NA,2024.35,1258.9375,1402.0780985122517,-0.5459128851753557,120,include,0,0.9333333333333333,include,include,1,5,2,6,1,1,1,1,5,2,6,4,5,4,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,exclude,2.5555555555555554,NA,NA,NA,NA,exclude
163143,NA,NA,755.725,612.9875,178.7120463712709,-0.7987010551234225,120,include,0,0.9666666666666667,include,include,3,4,6,5,2,4,5,5,5,1,4,4,3,1,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.333333333333333,2.4444444444444446,NA,NA,NA,exclude
164203,NA,NA,816.825,781.725,428.90994652361553,-0.08183536027665293,120,include,0,0.9833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,4,3,5,3,6,4,1,4,3,1,4,1,1,3,6,6,6,1,6,5,6,4,include,include,NA,NA,3.75,2.375,4.777777777777778,exclude
164311,NA,NA,902.8,764.025,384.828111434365,-0.3606155472445754,120,include,0,0.975,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,5,6,3,6,1,2,5,2,1,2,2,2,6,5,6,6,6,6,6,6,6,include,include,NA,NA,5.125,2.125,5.888888888888889,exclude
164811,NA,NA,1082.425,813.475,769.8935816727143,-0.3493339942069188,120,include,0,0.8416666666666667,include,include,2,4,4,4,5,6,5,3,4,5,6,6,6,5,5,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.111111111111111,5.222222222222222,NA,NA,NA,exclude
167754,NA,NA,775.8,714.3728813559322,187.1364053832084,-0.32824782819933085,99,exclude,0,0.98989898989899,include,include,5,4,6,5,6,5,4,3,6,5,6,5,5,4,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.888888888888889,5.333333333333333,NA,NA,NA,exclude
170731,NA,NA,1038.675,958.9125,540.4819977723276,-0.14757660815485485,120,include,0,0.95,include,include,2,6,5,5,5,3,5,6,6,5,6,5,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.777777777777778,5.555555555555555,NA,NA,NA,exclude
173044,NA,NA,819.725,681.4,512.0460193970774,-0.270141734844213,120,include,0,0.8916666666666667,include,include,6,6,2,5,6,2,6,2,3,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,6,NA,NA,NA,exclude
173471,NA,NA,711.975,696.3875,240.15669196313866,-0.06490554093072069,120,include,0,0.9416666666666667,include,include,5,4,3,5,4,4,5,3,6,4,5,4,6,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.333333333333333,5,NA,NA,NA,exclude
173703,NA,NA,1305.7,951.9625,719.065529937667,-0.49194056073118153,120,include,0,0.9833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,6,6,6,4,6,2,2,3,2,1,4,2,3,6,2,5,2,3,5,5,5,4,include,include,NA,NA,5.375,2.375,4.111111111111111,exclude
175558,NA,NA,983.625,866.4375,453.0089690617838,-0.25868693117203456,120,include,0,0.975,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,5,3,5,2,5,1,3,4,5,2,4,2,5,5,2,3,2,3,3,4,6,2,include,include,NA,NA,4.25,3.25,3.3333333333333335,exclude
179074,NA,NA,560.85,560.0875,195.37064519932937,-0.0039028381117444497,120,include,0,0.925,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,5,4,3,2,1,1,1,5,2,2,2,1,5,2,1,3,4,3,6,6,5,1,include,include,NA,NA,3.625,2.375,3.4444444444444446,exclude
179098,NA,NA,734.35,727.1125,335.41898951820207,-0.021577490321570816,120,include,0,0.9666666666666667,include,include,3,4,NA,5,2,5,5,5,3,5,6,3,6,7,5,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,exclude,exclude,NA,5.555555555555555,NA,NA,NA,exclude
180366,NA,NA,1392.775,849.5375,634.9842872843699,-0.8555132951765747,120,include,0,0.9583333333333334,include,include,4,5,6,6,6,5,6,2,5,5,1,4,6,6,1,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,5,4.333333333333333,NA,NA,NA,exclude
181481,NA,NA,691.075,596.6125,199.4071633786577,-0.4737166829890841,120,include,0,0.95,include,include,4,4,5,5,5,3,5,4,5,3,4,4,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.444444444444445,3.5555555555555554,NA,NA,NA,exclude
183947,NA,NA,891.375,683.6125,353.35874439568687,-0.5879647901605347,120,include,0,0.9583333333333334,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,3,2,5,4,1,4,1,4,1,6,2,1,4,6,6,6,6,1,6,2,6,NA,exclude,exclude,NA,NA,3.125,2.875,NA,exclude
186334,NA,NA,580.9,530.7625,208.08708432736893,-0.24094479559876042,120,include,0,0.9416666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,3,4,2,4,4,3,3,3,4,4,3,4,4,3,5,3,3,4,5,4,2,include,include,NA,NA,3.375,3.5,3.6666666666666665,exclude
193083,NA,NA,709.15,631.3125,192.7355699656189,-0.4038564340452829,120,include,0,0.8833333333333333,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,3,3,3,3,1,2,2,2,1,3,2,2,5,3,4,6,2,5,5,5,3,include,include,NA,NA,3.375,1.875,4.222222222222222,exclude
193446,NA,NA,1185.05,903.7625,596.895243860141,-0.47125103256126566,120,include,0,0.875,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,6,3,6,2,4,2,2,4,4,2,1,2,2,6,6,6,5,6,6,5,5,3,include,include,NA,NA,3.875,2.375,5.333333333333333,exclude
194648,NA,NA,575.325,536.325,249.8253225890496,-0.15610907491612885,120,include,0,0.9416666666666667,include,include,3,5,6,6,5,5,5,3,6,5,6,5,6,4,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.888888888888889,4.666666666666667,NA,NA,NA,exclude
194849,NA,NA,742.575,726.3875,229.38061222803125,-0.07057048040271043,120,include,0,0.9666666666666667,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,5,4,6,3,5,3,4,5,6,3,4,2,4,6,2,6,2,3,4,5,5,2,include,include,NA,NA,4.75,3.875,3.888888888888889,exclude
195431,NA,NA,887.925,698.05,380.7159221458306,-0.49873143978273043,120,include,0,0.925,include,include,2,3,5,2,3,3,2,4,2,3,5,6,3,3,4,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,2.888888888888889,4,NA,NA,NA,exclude
196719,NA,NA,680.1,830.075,1043.2188276718186,0.1437617842219197,120,include,0,0.975,include,include,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,6,6,6,3,6,6,1,5,6,1,4,1,4,6,1,6,1,1,6,5,4,1,include,include,NA,NA,5.25,3.5,3.4444444444444446,exclude
199166,NA,NA,1109.725,748.4875,558.1881312926372,-0.6471608401336943,120,include,0,0.9333333333333333,include,include,3,4,5,6,4,6,4,2,6,5,6,5,6,6,6,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.444444444444445,5.444444444444445,NA,NA,NA,exclude
199840,NA,NA,1021.725,849.8875,374.42043355621735,-0.4589426340007681,120,include,0,0.9333333333333333,include,include,2,5,3,2,2,4,3,2,4,5,6,5,5,5,4,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,3,5,NA,NA,NA,exclude
201268,NA,NA,1053.775,659.9125,441.05251502332845,-0.8930059042496734,120,include,0,0.975,include,include,2,4,5,2,5,5,5,5,5,6,5,6,6,6,4,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,include,include,4.222222222222222,4.666666666666667,NA,NA,NA,exclude
